,Continent,Location,Date,Population,New Vaccinations,Rolling Vaccinations
441,South America,Argentina,2021-09-02,45510324.0,448506.0,44974758
442,South America,Argentina,2021-09-03,45510324.0,435055.0,45409813
443,South America,Argentina,2021-09-04,45510324.0,296290.0,45706103
444,South America,Argentina,2021-09-05,45510324.0,196947.0,45903050
445,South America,Argentina,2021-09-06,45510324.0,442031.0,46345081
446,South America,Argentina,2021-09-07,45510324.0,464109.0,46809190
447,South America,Argentina,2021-09-08,45510324.0,374154.0,47183344
448,South America,Argentina,2021-09-09,45510324.0,398196.0,47581540
449,South America,Argentina,2021-09-10,45510324.0,342999.0,47924539
450,South America,Argentina,2021-09-11,45510324.0,198894.0,48123433
451,South America,Argentina,2021-09-12,45510324.0,9816.0,48133249
452,South America,Argentina,2021-09-13,45510324.0,302925.0,48436174
453,South America,Argentina,2021-09-14,45510324.0,279879.0,48716053
454,South America,Argentina,2021-09-15,45510324.0,330555.0,49046608
455,South America,Argentina,2021-09-16,45510324.0,361568.0,49408176
456,South America,Argentina,2021-09-17,45510324.0,363713.0,49771889
457,South America,Argentina,2021-09-18,45510324.0,221455.0,49993344
458,South America,Argentina,2021-09-19,45510324.0,137779.0,50131123
459,South America,Argentina,2021-09-20,45510324.0,346291.0,50477414
460,South America,Argentina,2021-09-21,45510324.0,309713.0,50787127
461,South America,Argentina,2021-09-22,45510324.0,328874.0,51116001
462,South America,Argentina,2021-09-23,45510324.0,311973.0,51427974
463,South America,Argentina,2021-09-24,45510324.0,261491.0,51689465
464,South America,Argentina,2021-09-25,45510324.0,128312.0,51817777
465,South America,Argentina,2021-09-26,45510324.0,88072.0,51905849
466,South America,Argentina,2021-09-27,45510324.0,282719.0,52188568
467,South America,Argentina,2021-09-28,45510324.0,301139.0,52489707
468,South America,Argentina,2021-09-29,45510324.0,255740.0,52745447
469,South America,Argentina,2021-09-30,45510324.0,336873.0,53082320
470,South America,Argentina,2021-10-01,45510324.0,304513.0,53386833
471,South America,Argentina,2021-10-02,45510324.0,179191.0,53566024
472,South America,Argentina,2021-10-03,45510324.0,108589.0,53674613
473,South America,Argentina,2021-10-04,45510324.0,230251.0,53904864
474,South America,Argentina,2021-10-05,45510324.0,266922.0,54171786
475,South America,Argentina,2021-10-06,45510324.0,247917.0,54419703
476,South America,Argentina,2021-10-07,45510324.0,264958.0,54684661
477,South America,Argentina,2021-10-08,45510324.0,121437.0,54806098
478,South America,Argentina,2021-10-09,45510324.0,116021.0,54922119
479,South America,Argentina,2021-10-10,45510324.0,78831.0,55000950
480,South America,Argentina,2021-10-11,45510324.0,76488.0,55077438
481,South America,Argentina,2021-10-12,45510324.0,347430.0,55424868
482,South America,Argentina,2021-10-13,45510324.0,380133.0,55805001
483,South America,Argentina,2021-10-14,45510324.0,424692.0,56229693
484,South America,Argentina,2021-10-15,45510324.0,426595.0,56656288
485,South America,Argentina,2021-10-16,45510324.0,254008.0,56910296
486,South America,Argentina,2021-10-17,45510324.0,103697.0,57013993
487,South America,Argentina,2021-10-18,45510324.0,423638.0,57437631
488,South America,Argentina,2021-10-19,45510324.0,424504.0,57862135
489,South America,Argentina,2021-10-20,45510324.0,415138.0,58277273
490,South America,Argentina,2021-10-21,45510324.0,420081.0,58697354
491,South America,Argentina,2021-10-22,45510324.0,463960.0,59161314
492,South America,Argentina,2021-10-23,45510324.0,216962.0,59378276
493,South America,Argentina,2021-10-24,45510324.0,145976.0,59524252
494,South America,Argentina,2021-10-25,45510324.0,365229.0,59889481
495,South America,Argentina,2021-10-26,45510324.0,409439.0,60298920
496,South America,Argentina,2021-10-27,45510324.0,328635.0,60627555
497,South America,Argentina,2021-10-28,45510324.0,352868.0,60980423
498,South America,Argentina,2021-10-29,45510324.0,325214.0,61305637
499,South America,Argentina,2021-10-30,45510324.0,129650.0,61435287
500,South America,Argentina,2021-10-31,45510324.0,150170.0,61585457
501,South America,Argentina,2021-11-01,45510324.0,299226.0,61884683
502,South America,Argentina,2021-11-02,45510324.0,321305.0,62205988
503,South America,Argentina,2021-11-03,45510324.0,350893.0,62556881
504,South America,Argentina,2021-11-04,45510324.0,360227.0,62917108
505,South America,Argentina,2021-11-05,45510324.0,311549.0,63228657
506,South America,Argentina,2021-11-06,45510324.0,167238.0,63395895
507,South America,Argentina,2021-11-07,45510324.0,127927.0,63523822
508,South America,Argentina,2021-11-08,45510324.0,250489.0,63774311
509,South America,Argentina,2021-11-09,45510324.0,352956.0,64127267
510,South America,Argentina,2021-11-10,45510324.0,370130.0,64497397
511,South America,Argentina,2021-11-11,45510324.0,383454.0,64880851
512,South America,Argentina,2021-11-12,45510324.0,396440.0,65277291
513,South America,Argentina,2021-11-13,45510324.0,189747.0,65467038
514,South America,Argentina,2021-11-14,45510324.0,9700.0,65476738
515,South America,Argentina,2021-11-15,45510324.0,338085.0,65814823
516,South America,Argentina,2021-11-16,45510324.0,378430.0,66193253
517,South America,Argentina,2021-11-17,45510324.0,367654.0,66560907
518,South America,Argentina,2021-11-18,45510324.0,361781.0,66922688
519,South America,Argentina,2021-11-19,45510324.0,390656.0,67313344
520,South America,Argentina,2021-11-20,45510324.0,174058.0,67487402
521,South America,Argentina,2021-11-21,45510324.0,93436.0,67580838
522,South America,Argentina,2021-11-22,45510324.0,107612.0,67688450
523,South America,Argentina,2021-11-23,45510324.0,337312.0,68025762
524,South America,Argentina,2021-11-24,45510324.0,348356.0,68374118
525,South America,Argentina,2021-11-25,45510324.0,321267.0,68695385
526,South America,Argentina,2021-11-26,45510324.0,333589.0,69028974
527,South America,Argentina,2021-11-27,45510324.0,157183.0,69186157
528,South America,Argentina,2021-11-28,45510324.0,89554.0,69275711
529,South America,Argentina,2021-11-29,45510324.0,358555.0,69634266
530,South America,Argentina,2021-11-30,45510324.0,371712.0,70005978
531,South America,Argentina,2021-12-01,45510324.0,380956.0,70386934
532,South America,Argentina,2021-12-02,45510324.0,397137.0,70784071
533,South America,Argentina,2021-12-03,45510324.0,316298.0,71100369
534,South America,Argentina,2021-12-04,45510324.0,163897.0,71264266
535,South America,Argentina,2021-12-05,45510324.0,96562.0,71360828
536,South America,Argentina,2021-12-06,45510324.0,313395.0,71674223
537,South America,Argentina,2021-12-07,45510324.0,336123.0,72010346
538,South America,Argentina,2021-12-08,45510324.0,135275.0,72145621
539,South America,Argentina,2021-12-09,45510324.0,302077.0,72447698
540,South America,Argentina,2021-12-10,45510324.0,315577.0,72763275
541,South America,Argentina,2021-12-11,45510324.0,155359.0,72918634
542,South America,Argentina,2021-12-12,45510324.0,97509.0,73016143
543,South America,Argentina,2021-12-13,45510324.0,326114.0,73342257
544,South America,Argentina,2021-12-14,45510324.0,338728.0,73680985
545,South America,Argentina,2021-12-15,45510324.0,382992.0,74063977
546,South America,Argentina,2021-12-16,45510324.0,366636.0,74430613
547,South America,Argentina,2021-12-17,45510324.0,331487.0,74762100
548,South America,Argentina,2021-12-18,45510324.0,162320.0,74924420
549,South America,Argentina,2021-12-19,45510324.0,92505.0,75016925
550,South America,Argentina,2021-12-20,45510324.0,346535.0,75363460
551,South America,Argentina,2021-12-21,45510324.0,352623.0,75716083
552,South America,Argentina,2021-12-22,45510324.0,327354.0,76043437
553,South America,Argentina,2021-12-23,45510324.0,239010.0,76282447
554,South America,Argentina,2021-12-24,45510324.0,12881.0,76295328
555,South America,Argentina,2021-12-25,45510324.0,749.0,76296077
556,South America,Argentina,2021-12-26,45510324.0,53125.0,76349202
557,South America,Argentina,2021-12-27,45510324.0,433893.0,76783095
558,South America,Argentina,2021-12-28,45510324.0,524914.0,77308009
559,South America,Argentina,2021-12-29,45510324.0,499452.0,77807461
560,South America,Argentina,2021-12-30,45510324.0,426866.0,78234327
561,South America,Argentina,2021-12-31,45510324.0,32086.0,78266413
562,South America,Argentina,2022-01-01,45510324.0,4603.0,78271016
563,South America,Argentina,2022-01-02,45510324.0,103659.0,78374675
564,South America,Argentina,2022-01-03,45510324.0,494086.0,78868761
565,South America,Argentina,2022-01-04,45510324.0,551843.0,79420604
566,South America,Argentina,2022-01-05,45510324.0,546711.0,79967315
567,South America,Argentina,2022-01-06,45510324.0,547602.0,80514917
568,South America,Argentina,2022-01-07,45510324.0,571977.0,81086894
569,South America,Argentina,2022-01-08,45510324.0,271694.0,81358588
570,South America,Argentina,2022-01-09,45510324.0,164299.0,81522887
571,South America,Argentina,2022-01-10,45510324.0,516842.0,82039729
572,South America,Argentina,2022-01-11,45510324.0,502009.0,82541738
573,South America,Argentina,2022-01-12,45510324.0,502487.0,83044225
574,South America,Argentina,2022-01-13,45510324.0,467104.0,83511329
575,South America,Argentina,2022-01-14,45510324.0,421346.0,83932675
576,South America,Argentina,2022-01-15,45510324.0,188341.0,84121016
577,South America,Argentina,2022-01-16,45510324.0,133942.0,84254958
578,South America,Argentina,2022-01-17,45510324.0,421885.0,84676843
579,South America,Argentina,2022-01-18,45510324.0,408598.0,85085441
580,South America,Argentina,2022-01-19,45510324.0,387874.0,85473315
581,South America,Argentina,2022-01-20,45510324.0,384317.0,85857632
582,South America,Argentina,2022-01-21,45510324.0,372685.0,86230317
583,South America,Argentina,2022-01-22,45510324.0,173740.0,86404057
584,South America,Argentina,2022-01-23,45510324.0,118831.0,86522888
585,South America,Argentina,2022-01-24,45510324.0,367778.0,86890666
586,South America,Argentina,2022-01-25,45510324.0,348364.0,87239030
587,South America,Argentina,2022-01-26,45510324.0,345246.0,87584276
588,South America,Argentina,2022-01-27,45510324.0,353124.0,87937400
589,South America,Argentina,2022-01-28,45510324.0,349107.0,88286507
590,South America,Argentina,2022-01-29,45510324.0,157946.0,88444453
591,South America,Argentina,2022-01-30,45510324.0,96538.0,88540991
592,South America,Argentina,2022-01-31,45510324.0,359752.0,88900743
593,South America,Argentina,2022-02-01,45510324.0,343452.0,89244195
594,South America,Argentina,2022-02-02,45510324.0,318175.0,89562370
595,South America,Argentina,2022-02-03,45510324.0,280779.0,89843149
596,South America,Argentina,2022-02-04,45510324.0,323731.0,90166880
597,South America,Argentina,2022-02-05,45510324.0,135750.0,90302630
598,South America,Argentina,2022-02-06,45510324.0,91443.0,90394073
599,South America,Argentina,2022-02-07,45510324.0,288420.0,90682493
600,South America,Argentina,2022-02-08,45510324.0,273924.0,90956417
601,South America,Argentina,2022-02-09,45510324.0,302799.0,91259216
602,South America,Argentina,2022-02-10,45510324.0,269718.0,91528934
603,South America,Argentina,2022-02-11,45510324.0,243099.0,91772033
604,South America,Argentina,2022-02-12,45510324.0,123943.0,91895976
605,South America,Argentina,2022-02-13,45510324.0,77357.0,91973333
606,South America,Argentina,2022-02-14,45510324.0,231933.0,92205266
607,South America,Argentina,2022-02-15,45510324.0,219535.0,92424801
608,South America,Argentina,2022-02-16,45510324.0,217954.0,92642755
609,South America,Argentina,2022-02-17,45510324.0,213638.0,92856393
610,South America,Argentina,2022-02-18,45510324.0,217877.0,93074270
611,South America,Argentina,2022-02-19,45510324.0,89197.0,93163467
612,South America,Argentina,2022-02-20,45510324.0,54413.0,93217880
613,South America,Argentina,2022-02-21,45510324.0,205724.0,93423604
614,South America,Argentina,2022-02-22,45510324.0,206055.0,93629659
615,South America,Argentina,2022-02-23,45510324.0,208514.0,93838173
616,South America,Argentina,2022-02-24,45510324.0,173868.0,94012041
617,South America,Argentina,2022-02-25,45510324.0,208988.0,94221029
618,South America,Argentina,2022-02-26,45510324.0,73185.0,94294214
619,South America,Argentina,2022-02-27,45510324.0,35468.0,94329682
620,South America,Argentina,2022-02-28,45510324.0,45324.0,94375006
621,South America,Argentina,2022-03-01,45510324.0,44248.0,94419254
622,South America,Argentina,2022-03-02,45510324.0,135449.0,94554703
623,South America,Argentina,2022-03-03,45510324.0,128814.0,94683517
624,South America,Argentina,2022-03-04,45510324.0,126474.0,94809991
625,South America,Argentina,2022-03-05,45510324.0,58996.0,94868987
626,South America,Argentina,2022-03-06,45510324.0,55179.0,94924166
627,South America,Argentina,2022-03-07,45510324.0,153575.0,95077741
628,South America,Argentina,2022-03-08,45510324.0,105062.0,95182803
629,South America,Argentina,2022-03-09,45510324.0,120441.0,95303244
630,South America,Argentina,2022-03-10,45510324.0,117585.0,95420829
631,South America,Argentina,2022-03-11,45510324.0,128662.0,95549491
632,South America,Argentina,2022-03-12,45510324.0,57816.0,95607307
633,South America,Argentina,2022-03-13,45510324.0,28470.0,95635777
634,South America,Argentina,2022-03-14,45510324.0,107478.0,95743255
635,South America,Argentina,2022-03-15,45510324.0,127765.0,95871020
636,South America,Argentina,2022-03-16,45510324.0,121165.0,95992185
637,South America,Argentina,2022-03-17,45510324.0,117756.0,96109941
638,South America,Argentina,2022-03-18,45510324.0,125157.0,96235098
639,South America,Argentina,2022-03-19,45510324.0,67492.0,96302590
640,South America,Argentina,2022-03-20,45510324.0,31924.0,96334514
641,South America,Argentina,2022-03-21,45510324.0,118671.0,96453185
642,South America,Argentina,2022-03-22,45510324.0,109434.0,96562619
643,South America,Argentina,2022-03-23,45510324.0,118428.0,96681047
644,South America,Argentina,2022-03-24,45510324.0,24604.0,96705651
645,South America,Argentina,2022-03-25,45510324.0,113069.0,96818720
646,South America,Argentina,2022-03-26,45510324.0,49808.0,96868528
647,South America,Argentina,2022-03-27,45510324.0,22087.0,96890615
648,South America,Argentina,2022-03-28,45510324.0,108336.0,96998951
649,South America,Argentina,2022-03-29,45510324.0,97491.0,97096442
650,South America,Argentina,2022-03-30,45510324.0,94595.0,97191037
651,South America,Argentina,2022-03-31,45510324.0,98636.0,97289673
652,South America,Argentina,2022-04-01,45510324.0,89560.0,97379233
653,South America,Argentina,2022-04-02,45510324.0,24813.0,97404046
654,South America,Argentina,2022-04-03,45510324.0,14729.0,97418775
655,South America,Argentina,2022-04-04,45510324.0,77953.0,97496728
656,South America,Argentina,2022-04-05,45510324.0,76321.0,97573049
657,South America,Argentina,2022-04-06,45510324.0,71664.0,97644713
658,South America,Argentina,2022-04-07,45510324.0,67308.0,97712021
659,South America,Argentina,2022-04-08,45510324.0,74754.0,97786775
660,South America,Argentina,2022-04-09,45510324.0,29529.0,97816304
661,South America,Argentina,2022-04-10,45510324.0,12722.0,97829026
662,South America,Argentina,2022-04-11,45510324.0,68049.0,97897075
663,South America,Argentina,2022-04-12,45510324.0,69915.0,97966990
664,South America,Argentina,2022-04-13,45510324.0,75789.0,98042779
665,South America,Argentina,2022-04-14,45510324.0,22751.0,98065530
666,South America,Argentina,2022-04-15,45510324.0,12477.0,98078007
667,South America,Argentina,2022-04-16,45510324.0,23164.0,98101171
668,South America,Argentina,2022-04-17,45510324.0,7008.0,98108179
669,South America,Argentina,2022-04-18,45510324.0,92569.0,98200748
670,South America,Argentina,2022-04-19,45510324.0,102237.0,98302985
671,South America,Argentina,2022-04-20,45510324.0,114831.0,98417816
672,South America,Argentina,2022-04-21,45510324.0,108777.0,98526593
673,South America,Argentina,2022-04-22,45510324.0,115513.0,98642106
674,South America,Argentina,2022-04-23,45510324.0,43540.0,98685646
675,South America,Argentina,2022-04-24,45510324.0,17519.0,98703165
676,South America,Argentina,2022-04-25,45510324.0,116971.0,98820136
677,South America,Argentina,2022-04-26,45510324.0,108905.0,98929041
678,South America,Argentina,2022-04-27,45510324.0,115674.0,99044715
679,South America,Argentina,2022-04-28,45510324.0,130321.0,99175036
680,South America,Argentina,2022-04-29,45510324.0,133146.0,99308182
681,South America,Argentina,2022-04-30,45510324.0,46778.0,99354960
682,South America,Argentina,2022-05-01,45510324.0,1107.0,99356067
683,South America,Argentina,2022-05-02,45510324.0,111393.0,99467460
684,South America,Argentina,2022-05-03,45510324.0,126633.0,99594093
685,South America,Argentina,2022-05-04,45510324.0,131048.0,99725141
686,South America,Argentina,2022-05-05,45510324.0,153982.0,99879123
687,South America,Argentina,2022-05-06,45510324.0,152085.0,100031208
688,South America,Argentina,2022-05-07,45510324.0,57513.0,100088721
689,South America,Argentina,2022-05-08,45510324.0,29696.0,100118417
690,South America,Argentina,2022-05-09,45510324.0,156802.0,100275219
691,South America,Argentina,2022-05-10,45510324.0,177558.0,100452777
692,South America,Argentina,2022-05-11,45510324.0,161585.0,100614362
693,South America,Argentina,2022-05-12,45510324.0,167977.0,100782339
694,South America,Argentina,2022-05-13,45510324.0,203685.0,100986024
695,South America,Argentina,2022-05-14,45510324.0,88589.0,101074613
696,South America,Argentina,2022-05-15,45510324.0,41605.0,101116218
697,South America,Argentina,2022-05-16,45510324.0,177313.0,101293531
698,South America,Argentina,2022-05-17,45510324.0,207643.0,101501174
699,South America,Argentina,2022-05-18,45510324.0,2739.0,101503913
700,South America,Argentina,2022-05-19,45510324.0,198258.0,101702171
701,South America,Argentina,2022-05-20,45510324.0,210358.0,101912529
702,South America,Argentina,2022-05-21,45510324.0,111054.0,102023583
703,South America,Argentina,2022-05-22,45510324.0,51106.0,102074689
704,South America,Argentina,2022-05-23,45510324.0,224862.0,102299551
705,South America,Argentina,2022-05-24,45510324.0,209613.0,102509164
